Year,Province,Pathogen,Antibiotic,Hospital_ID,Samples_Tested,Resistant_Isolates,Resistance_Rate,Population,GDP_Per_Capita,Healthcare_Expenditure
2023,KPK,A.baumannii,Meropenem,H050,523,158,30.210325047801145,35000000,1322.1091375686228,3.3431623143842444
2024,KPK,A.baumannii,Meropenem,H017,478,83,17.364016736401673,35000000,1613.0030861590058,2.916548523004167
2015,Balochistan,A.baumannii,Meropenem,H009,105,14,13.333333333333334,12000000,1553.5009081475437,3.755983856623061
2016,Balochistan,A.baumannii,Meropenem,H035,616,108,17.532467532467532,12000000,1386.3533267285675,3.8809987724525854
2017,Balochistan,A.baumannii,Meropenem,H037,588,27,4.591836734693878,12000000,1730.2844105288386,3.470491827465594
2018,Balochistan,A.baumannii,Meropenem,H021,588,88,14.965986394557824,12000000,1423.4390367753804,3.07459584728349
2019,Balochistan,A.baumannii,Meropenem,H016,456,60,13.157894736842104,12000000,1355.3814854007214,3.200844486011192
2020,Balochistan,A.baumannii,Meropenem,H026,275,49,17.81818181818182,12000000,1285.418114438653,3.5822759293951094
2021,Balochistan,A.baumannii,Meropenem,H035,287,53,18.466898954703833,12000000,1496.2370961438864,3.0388845088891685
2022,Balochistan,A.baumannii,Meropenem,H035,804,160,19.900497512437813,12000000,1399.261525226757,3.2581820206250995
2023,Balochistan,A.baumannii,Meropenem,H026,365,65,17.80821917808219,12000000,1468.2470506522804,3.278051146771759
2024,Balochistan,A.baumannii,Meropenem,H013,741,105,14.17004048582996,12000000,1494.05079013668,3.526096458779648
2015,Islamabad,A.baumannii,Meropenem,H036,454,105,23.127753303964756,2000000,1743.9198272768408,3.7049022287828848
2016,Islamabad,A.baumannii,Meropenem,H047,464,53,11.422413793103448,2000000,1339.7805268876255,2.9941633391426876
2017,Islamabad,A.baumannii,Meropenem,H025,842,90,10.688836104513063,2000000,1321.3738592807204,3.727267268113792
2018,Islamabad,A.baumannii,Meropenem,H028,560,101,18.035714285714285,2000000,1410.57991781272,3.8398774813394994
2019,Islamabad,A.baumannii,Meropenem,H029,985,100,10.152284263959391,2000000,1530.4894706234336,3.479796027764678
2020,Islamabad,A.baumannii,Meropenem,H013,319,31,9.717868338557993,2000000,1281.308940332383,2.9535353771643713
2021,Islamabad,A.baumannii,Meropenem,H044,498,173,34.738955823293175,2000000,1438.0778262857348,3.8019761947216466
2022,Islamabad,A.baumannii,Meropenem,H021,809,267,33.00370828182942,2000000,1663.872627960518,3.996822059736587
2023,Islamabad,A.baumannii,Meropenem,H025,160,34,21.25,2000000,1357.4682350736111,3.280245557660237
2024,Islamabad,A.baumannii,Meropenem,H029,882,361,40.929705215419496,2000000,1791.8637653812766,3.1536396057344973
2015,Punjab,S.pneumoniae,Meropenem,H020,581,75,12.908777969018933,110000000,1791.103690629825,3.893516977899708
2016,Punjab,S.pneumoniae,Meropenem,H029,518,89,17.18146718146718,110000000,1401.2006553355604,3.3252761512994766
2017,Punjab,S.pneumoniae,Meropenem,H013,796,101,12.688442211055277,110000000,1578.7035633344203,2.7373254016274586
2018,Punjab,S.pneumoniae,Meropenem,H013,917,136,14.830970556161397,110000000,1607.778402697295,2.901372430031188
2019,Punjab,S.pneumoniae,Meropenem,H035,685,139,20.29197080291971,110000000,1714.8068382404745,3.4117012742208317
2020,Punjab,S.pneumoniae,Meropenem,H005,815,169,20.736196319018404,110000000,1765.9028963651508,3.652344279573299
2021,Punjab,S.pneumoniae,Meropenem,H013,235,21,8.936170212765958,110000000,1622.9541342705488,2.5522720257285982
2022,Punjab,S.pneumoniae,Meropenem,H023,235,32,13.617021276595745,110000000,1410.1947787217796,3.362359536346048
2023,Punjab,S.pneumoniae,Meropenem,H028,716,232,32.402234636871505,110000000,1693.7507718801498,3.520125315990299
2024,Punjab,S.pneumoniae,Meropenem,H044,231,33,14.285714285714285,110000000,1409.146230854094,3.606090744608082
2015,Sindh,S.pneumoniae,Meropenem,H008,215,34,15.813953488372093,48000000,1787.8292388282716,2.5131638718303293
2016,Sindh,S.pneumoniae,Meropenem,H038,882,103,11.678004535147393,48000000,1644.7638341691345,3.643194905249402
2017,Sindh,S.pneumoniae,Meropenem,H024,948,211,22.257383966244724,48000000,1514.7202969528735,3.0816519499057904
2018,Sindh,S.pneumoniae,Meropenem,H016,830,132,15.903614457831324,48000000,1302.2764907218516,2.831469966098666
2019,Sindh,S.pneumoniae,Meropenem,H011,773,89,11.51358344113842,48000000,1693.2687818538398,3.2970178443938494
2020,Sindh,S.pneumoniae,Meropenem,H023,254,38,14.960629921259844,48000000,1458.7632360868156,3.6933400715934113
2021,Sindh,S.pneumoniae,Meropenem,H030,554,27,4.873646209386282,48000000,1744.7469636797905,3.5399246882880107
2022,Sindh,S.pneumoniae,Meropenem,H032,574,108,18.81533101045296,48000000,1374.045113939792,2.675567994476296
2023,Sindh,S.pneumoniae,Meropenem,H027,624,138,22.115384615384613,48000000,1746.7289416585118,2.9138908038148656
2024,Sindh,S.pneumoniae,Meropenem,H044,491,117,23.828920570264767,48000000,1299.9377272557467,3.341416007373482
2015,KPK,S.pneumoniae,Meropenem,H048,636,105,16.50943396226415,35000000,1798.411677684635,2.929899457609281
2016,KPK,S.pneumoniae,Meropenem,H015,792,48,6.0606060606060606,35000000,1597.8068658616394,3.7289190359879285
2017,KPK,S.pneumoniae,Meropenem,H001,995,156,15.678391959798995,35000000,1567.8248651325703,3.278853010968305
2018,KPK,S.pneumoniae,Meropenem,H044,280,56,20,35000000,1466.8791665229946,2.583628824329935
2019,KPK,S.pneumoniae,Meropenem,H010,217,29,13.36405529953917,35000000,1514.2943674698472,2.9257180163403973
2020,KPK,S.pneumoniae,Meropenem,H022,381,25,6.561679790026247,35000000,1790.9871621988714,2.9941927945474163
2021,KPK,S.pneumoniae,Meropenem,H042,564,143,25.354609929078016,35000000,1560.574184730649,3.5246646432206035
2022,KPK,S.pneumoniae,Meropenem,H036,495,108,21.818181818181817,35000000,1201.3406534213573,3.0152327129617333
2023,KPK,S.pneumoniae,Meropenem,H041,912,225,24.671052631578945,35000000,1714.6147715393454,3.560116529930383
2024,KPK,S.pneumoniae,Meropenem,H025,499,100,20.04008016032064,35000000,1644.3766489159316,2.529384200461209
2015,Balochistan,S.pneumoniae,Meropenem,H030,237,9,3.79746835443038,12000000,1702.6217966806144,2.6650965865701437
2016,Balochistan,S.pneumoniae,Meropenem,H037,872,85,9.747706422018348,12000000,1323.438915470615,3.129606363014318
2017,Balochistan,S.pneumoniae,Meropenem,H027,530,104,19.622641509433965,12000000,1573.1994898058474,3.059900393593125
2018,Balochistan,S.pneumoniae,Meropenem,H009,361,74,20.498614958448755,12000000,1432.4107814580202,3.88056031614542
2019,Balochistan,S.pneumoniae,Meropenem,H019,760,166,21.842105263157897,12000000,1607.9442024696618,3.838799409684725
2020,Balochistan,S.pneumoniae,Meropenem,H035,180,34,18.88888888888889,12000000,1282.8724946826696,2.619482924346812
2021,Balochistan,S.pneumoniae,Meropenem,H034,381,41,10.761154855643044,12000000,1701.3420254923403,2.956701470306143
2022,Balochistan,S.pneumoniae,Meropenem,H023,456,135,29.605263157894733,12000000,1631.1018706765026,2.7036783136427402
2023,Balochistan,S.pneumoniae,Meropenem,H012,974,257,26.386036960985628,12000000,1235.874486900866,2.898789404076524
2024,Balochistan,S.pneumoniae,Meropenem,H015,450,115,25.555555555555554,12000000,1747.4146524444222,3.0206977920606732
2015,Islamabad,S.pneumoniae,Meropenem,H049,851,85,9.9882491186839,2000000,1742.9737742990255,3.7504049704875797
2016,Islamabad,S.pneumoniae,Meropenem,H035,943,58,6.150583244962885,2000000,1612.5713211949915,3.2144374795025215
2017,Islamabad,S.pneumoniae,Meropenem,H029,910,152,16.7032967032967,2000000,1306.2003356404603,2.6599007132463157
2018,Islamabad,S.pneumoniae,Meropenem,H007,379,40,10.554089709762533,2000000,1308.5532747209072,3.312673748238012
2019,Islamabad,S.pneumoniae,Meropenem,H029,811,104,12.82367447595561,2000000,1553.0369587708265,3.0145938701462
2020,Islamabad,S.pneumoniae,Meropenem,H045,676,51,7.544378698224852,2000000,1768.0728258099407,3.3624275795882568
2021,Islamabad,S.pneumoniae,Meropenem,H046,417,173,41.48681055155875,2000000,1775.55742431432,2.8833363824523985
2022,Islamabad,S.pneumoniae,Meropenem,H034,173,63,36.41618497109826,2000000,1460.9838986769319,3.0856427248800173
2023,Islamabad,S.pneumoniae,Meropenem,H009,255,41,16.07843137254902,2000000,1555.2741175051779,2.5992816834477708
2024,Islamabad,S.pneumoniae,Meropenem,H047,151,42,27.81456953642384,2000000,1542.5571389961988,3.9862640985520557
2015,Punjab,E.coli,Vancomycin,H001,250,24,9.6,110000000,1349.6550577227026,3.096476748585701
2016,Punjab,E.coli,Vancomycin,H010,370,82,22.162162162162165,110000000,1488.2187388837337,2.9908127281814814
2017,Punjab,E.coli,Vancomycin,H041,266,81,30.451127819548873,110000000,1404.1584442835301,3.373466921504587
2018,Punjab,E.coli,Vancomycin,H041,832,272,32.69230769230769,110000000,1448.7429231405258,2.6363197283353657
2019,Punjab,E.coli,Vancomycin,H039,922,144,15.61822125813449,110000000,1487.382064992562,2.8762606710661203
2020,Punjab,E.coli,Vancomycin,H050,697,135,19.368723098995698,110000000,1519.3619476631284,2.5882256189361215
2021,Punjab,E.coli,Vancomycin,H044,988,376,38.05668016194332,110000000,1293.3765332680196,3.1903904157225043
2022,Punjab,E.coli,Vancomycin,H023,962,186,19.334719334719335,110000000,1290.8251835033298,3.1314157225424424
2023,Punjab,E.coli,Vancomycin,H006,815,181,22.208588957055213,110000000,1494.0878589637578,3.5064196372404695
2024,Punjab,E.coli,Vancomycin,H032,887,296,33.370913190529876,110000000,1725.352900614962,2.94206138048321
2015,Sindh,E.coli,Vancomycin,H039,684,97,14.181286549707602,48000000,1480.4481973405927,3.375381222809665
2016,Sindh,E.coli,Vancomycin,H016,767,120,15.645371577574968,48000000,1644.5800839923322,3.7795626636361703
2017,Sindh,E.coli,Vancomycin,H026,870,99,11.379310344827587,48000000,1448.0861017014831,2.9354328617919236
2018,Sindh,E.coli,Vancomycin,H016,982,238,24.236252545824847,48000000,1518.849301803857,3.1386329103261232
2019,Sindh,E.coli,Vancomycin,H002,400,26,6.5,48000000,1590.552128618583,2.80746316164732
2020,Sindh,E.coli,Vancomycin,H034,928,297,32.00431034482759,48000000,1696.6644667088985,3.2973460650537163
2021,Sindh,E.coli,Vancomycin,H014,540,62,11.481481481481481,48000000,1483.159839687869,3.4766366296680644
2022,Sindh,E.coli,Vancomycin,H030,671,234,34.873323397913566,48000000,1266.495408816263,2.579303049482405
2023,Sindh,E.coli,Vancomycin,H028,852,315,36.971830985915496,48000000,1391.4252705406398,3.7396505863871425
2024,Sindh,E.coli,Vancomycin,H021,350,77,22,48000000,1716.6406395379454,3.1077837536577135
2015,KPK,E.coli,Vancomycin,H023,813,139,17.097170971709716,35000000,1390.220154589042,3.143340742099099
2016,KPK,E.coli,Vancomycin,H030,872,96,11.009174311926607,35000000,1550.368328159675,3.0892817319836468
2017,KPK,E.coli,Vancomycin,H025,623,202,32.42375601926163,35000000,1373.5535868443549,2.722397204488516
2018,KPK,E.coli,Vancomycin,H039,232,11,4.741379310344827,35000000,1615.5573377385736,2.620454473188147
2019,KPK,E.coli,Vancomycin,H006,955,267,27.958115183246075,35000000,1373.0256254319102,2.514415412559174
2020,KPK,E.coli,Vancomycin,H004,161,21,13.043478260869565,35000000,1394.5791298057884,2.7709509875858203
2021,KPK,E.coli,Vancomycin,H003,679,194,28.57142857142857,35000000,1381.2799301929772,2.709110866766423
2022,KPK,E.coli,Vancomycin,H046,735,110,14.965986394557824,35000000,1330.2126155700535,2.7869190108031034
2023,KPK,E.coli,Vancomycin,H046,453,163,35.98233995584989,35000000,1348.4587677754462,2.8685352836037055
2024,KPK,E.coli,Vancomycin,H048,707,179,25.318246110325322,35000000,1375.477910740301,3.6939043168677017
2015,Balochistan,E.coli,Vancomycin,H010,292,34,11.643835616438356,12000000,1311.6501823067665,3.8300032085971907
2016,Balochistan,E.coli,Vancomycin,H028,694,105,15.129682997118154,12000000,1709.9747692700475,3.5673804758116603
2017,Balochistan,E.coli,Vancomycin,H012,650,148,22.76923076923077,12000000,1562.6808407250792,3.357300858711824
2018,Balochistan,E.coli,Vancomycin,H050,128,11,8.59375,12000000,1717.388646863401,3.634438187116757
2019,Balochistan,E.coli,Vancomycin,H003,574,124,21.602787456445995,12000000,1516.052827751264,3.4360351384384558
2020,Balochistan,E.coli,Vancomycin,H001,571,64,11.208406304728546,12000000,1764.0070592053235,3.880167153896764
2021,Balochistan,E.coli,Vancomycin,H044,104,20,19.230769230769234,12000000,1746.0381036624312,3.2784677231684327
2022,Balochistan,E.coli,Vancomycin,H049,524,97,18.51145038167939,12000000,1485.169520135969,3.060933544882573
2023,Balochistan,E.coli,Vancomycin,H033,637,116,18.210361067503925,12000000,1296.6850590426475,2.8289227263303474
2024,Balochistan,E.coli,Vancomycin,H036,383,88,22.97650130548303,12000000,1334.8846065346152,3.822410056833178
2015,Islamabad,E.coli,Vancomycin,H013,914,101,11.050328227571116,2000000,1651.324849203229,3.539518997189589
2016,Islamabad,E.coli,Vancomycin,H050,681,101,14.831130690161526,2000000,1757.731488486752,3.092832666239701
2017,Islamabad,E.coli,Vancomycin,H015,317,56,17.665615141955836,2000000,1355.8784149121493,2.7983830015873536
2018,Islamabad,E.coli,Vancomycin,H013,319,15,4.702194357366771,2000000,1236.2026199698448,3.814294298994355
2019,Islamabad,E.coli,Vancomycin,H046,937,233,24.86659551760939,2000000,1581.5866195131093,3.6242969930171967
2020,Islamabad,E.coli,Vancomycin,H030,986,86,8.72210953346856,2000000,1462.127756467089,2.6576417232863605
2021,Islamabad,E.coli,Vancomycin,H018,350,81,23.142857142857142,2000000,1219.334163889289,2.7614823130425066
2022,Islamabad,E.coli,Vancomycin,H044,103,20,19.41747572815534,2000000,1636.098684137687,2.9092815330950543
2023,Islamabad,E.coli,Vancomycin,H050,291,56,19.243986254295535,2000000,1324.3683844339103,3.6734448148636147
2024,Islamabad,E.coli,Vancomycin,H039,633,196,30.963665086887836,2000000,1273.535943031311,3.7292321318527684
2015,Punjab,K.pneumoniae,Vancomycin,H026,946,155,16.38477801268499,110000000,1738.6818579398096,3.91160064865835
2016,Punjab,K.pneumoniae,Vancomycin,H036,873,61,6.987399770904926,110000000,1235.6211726553738,3.9269295737612993
2017,Punjab,K.pneumoniae,Vancomycin,H036,990,77,7.777777777777778,110000000,1687.5338591169566,2.665815234533511
2018,Punjab,K.pneumoniae,Vancomycin,H003,156,20,12.82051282051282,110000000,1612.586904829368,3.2267409957712516
2019,Punjab,K.pneumoniae,Vancomycin,H025,678,173,25.51622418879056,110000000,1517.318609682843,2.713199730613269
2020,Punjab,K.pneumoniae,Vancomycin,H011,824,124,15.048543689320388,110000000,1768.4979592915624,3.0553182617295533
2021,Punjab,K.pneumoniae,Vancomycin,H030,480,161,33.541666666666664,110000000,1478.3838731702417,3.7358899159589782
2022,Punjab,K.pneumoniae,Vancomycin,H016,685,123,17.956204379562042,110000000,1342.4315580166876,3.601546666235663
2023,Punjab,K.pneumoniae,Vancomycin,H047,712,173,24.297752808988765,110000000,1379.827637085691,3.9462057874770835
2024,Punjab,K.pneumoniae,Vancomycin,H011,316,118,37.34177215189873,110000000,1347.6839167065918,3.177980007487349
2015,Sindh,K.pneumoniae,Vancomycin,H038,201,31,15.422885572139302,48000000,1477.7207145933062,2.9470826821634546
2016,Sindh,K.pneumoniae,Vancomycin,H032,191,11,5.7591623036649215,48000000,1303.9186627138406,3.258153556031175
2017,Sindh,K.pneumoniae,Vancomycin,H031,932,98,10.515021459227468,48000000,1344.8612526990473,2.7521338377846405
2018,Sindh,K.pneumoniae,Vancomycin,H037,262,52,19.84732824427481,48000000,1758.715074090287,3.3993429525289685
2019,Sindh,K.pneumoniae,Vancomycin,H002,907,414,45.64498346196251,48000000,1364.4720594864339,3.5316503416979685
2020,Sindh,K.pneumoniae,Vancomycin,H022,101,10,9.900990099009901,48000000,1343.6956504359841,3.793051930028014
2021,Sindh,K.pneumoniae,Vancomycin,H017,785,124,15.796178343949045,48000000,1776.5205249655992,3.865156815154478
2022,Sindh,K.pneumoniae,Vancomycin,H005,374,69,18.449197860962567,48000000,1320.7029417157173,2.7149649458006024
2023,Sindh,K.pneumoniae,Vancomycin,H015,957,114,11.912225705329153,48000000,1675.76948502101,2.92630002705846
2024,Sindh,K.pneumoniae,Vancomycin,H032,388,28,7.216494845360824,48000000,1326.413892628625,2.9942714070202783
2015,KPK,K.pneumoniae,Vancomycin,H035,186,11,5.913978494623656,35000000,1797.4108377937227,3.323762830463238
2016,KPK,K.pneumoniae,Vancomycin,H027,998,87,8.71743486973948,35000000,1366.9790191110224,3.5887800805503502
2017,KPK,K.pneumoniae,Vancomycin,H022,776,83,10.695876288659793,35000000,1691.0316984169185,3.0118341400520876
2018,KPK,K.pneumoniae,Vancomycin,H025,291,36,12.371134020618557,35000000,1365.0084437336773,2.524039215873927
2019,KPK,K.pneumoniae,Vancomycin,H015,827,80,9.673518742442564,35000000,1455.047703674063,3.6774496228899807
2020,KPK,K.pneumoniae,Vancomycin,H035,928,181,19.504310344827587,35000000,1636.734702810645,3.85362444689963
2021,KPK,K.pneumoniae,Vancomycin,H030,926,150,16.19870410367171,35000000,1585.4291658382863,3.290459489566274
2022,KPK,K.pneumoniae,Vancomycin,H034,419,79,18.85441527446301,35000000,1571.1421969346702,2.88744785299059
2023,KPK,K.pneumoniae,Vancomycin,H005,323,36,11.145510835913312,35000000,1556.1268678866327,3.704367316327989
2024,KPK,K.pneumoniae,Vancomycin,H005,880,265,30.113636363636363,35000000,1609.5100707840174,2.7222382850013673
2015,Balochistan,K.pneumoniae,Vancomycin,H007,684,64,9.35672514619883,12000000,1738.7921636458486,3.2556130123557523
2016,Balochistan,K.pneumoniae,Vancomycin,H002,867,91,10.4959630911188,12000000,1358.5690640844405,3.3498125558253378
2017,Balochistan,K.pneumoniae,Vancomycin,H016,884,88,9.95475113122172,12000000,1421.2191546801478,3.3874743840424344
2018,Balochistan,K.pneumoniae,Vancomycin,H040,596,96,16.10738255033557,12000000,1659.374983375892,3.980876707471907
2019,Balochistan,K.pneumoniae,Vancomycin,H023,468,60,12.82051282051282,12000000,1785.7165720313787,3.723548916867003
2020,Balochistan,K.pneumoniae,Vancomycin,H023,962,139,14.44906444906445,12000000,1200.7023828104138,2.876053173211403
2021,Balochistan,K.pneumoniae,Vancomycin,H024,352,84,23.863636363636363,12000000,1341.6469878517091,2.8536997655173764
2022,Balochistan,K.pneumoniae,Vancomycin,H021,619,82,13.247172859450727,12000000,1722.1662857104093,2.601260948344134
2023,Balochistan,K.pneumoniae,Vancomycin,H018,776,358,46.134020618556704,12000000,1463.0005914252251,3.6157823173562065
2024,Balochistan,K.pneumoniae,Vancomycin,H019,879,99,11.262798634812286,12000000,1547.5197833497077,3.170550075825304
2015,Islamabad,K.pneumoniae,Vancomycin,H009,439,69,15.717539863325742,2000000,1470.011242898181,2.567126596230082
2016,Islamabad,K.pneumoniae,Vancomycin,H019,872,84,9.63302752293578,2000000,1405.6207188405097,3.818569819442928
2017,Islamabad,K.pneumoniae,Vancomycin,H046,603,100,16.58374792703151,2000000,1447.965652635321,3.5454713372746482
2018,Islamabad,K.pneumoniae,Vancomycin,H019,668,148,22.15568862275449,2000000,1609.6766877919436,3.0862715649418533
2019,Islamabad,K.pneumoniae,Vancomycin,H005,917,230,25.081788440567067,2000000,1777.3791376501322,3.6919395418372005
2020,Islamabad,K.pneumoniae,Vancomycin,H045,843,242,28.706998813760382,2000000,1266.3850786630064,3.5884881811216474
2021,Islamabad,K.pneumoniae,Vancomycin,H016,278,33,11.870503597122301,2000000,1354.5741559937596,3.252582900924608
2022,Islamabad,K.pneumoniae,Vancomycin,H039,774,99,12.790697674418606,2000000,1358.0762123689055,3.8144259091932327
2023,Islamabad,K.pneumoniae,Vancomycin,H040,232,57,24.568965517241377,2000000,1629.800834460184,3.5727750414516777
2024,Islamabad,K.pneumoniae,Vancomycin,H032,555,209,37.65765765765766,2000000,1526.0800895746797,2.5649190205149353
2015,Punjab,S.aureus,Vancomycin,H048,207,27,13.043478260869565,110000000,1229.590509692207,3.582432216615416
2016,Punjab,S.aureus,Vancomycin,H015,136,13,9.558823529411764,110000000,1235.4470778722316,3.588657308020629
2017,Punjab,S.aureus,Vancomycin,H026,794,111,13.97984886649874,110000000,1282.2597936261445,2.6298562210286036
2018,Punjab,S.aureus,Vancomycin,H020,765,104,13.594771241830065,110000000,1490.3692337684333,2.9538292851066217
2019,Punjab,S.aureus,Vancomycin,H035,927,233,25.13484358144552,110000000,1676.6865188721567,3.3369772898731753
2020,Punjab,S.aureus,Vancomycin,H031,572,168,29.37062937062937,110000000,1491.3057869765908,3.2143601599382237
2021,Punjab,S.aureus,Vancomycin,H024,466,96,20.600858369098713,110000000,1292.0009630732238,3.62751568260137
2022,Punjab,S.aureus,Vancomycin,H017,283,96,33.92226148409894,110000000,1434.0905802324414,3.981424386962317
2023,Punjab,S.aureus,Vancomycin,H007,569,137,24.077328646748683,110000000,1506.5554069820791,3.636214750004001
2024,Punjab,S.aureus,Vancomycin,H013,642,207,32.242990654205606,110000000,1258.7898907251656,3.39937474578619
2015,Sindh,S.aureus,Vancomycin,H035,473,55,11.627906976744185,48000000,1312.6254853326827,3.079631144646555
2016,Sindh,S.aureus,Vancomycin,H013,919,116,12.622415669205658,48000000,1727.0127535331994,3.686880512163043
2017,Sindh,S.aureus,Vancomycin,H014,876,90,10.273972602739725,48000000,1412.8372656181455,2.95010545453988
2018,Sindh,S.aureus,Vancomycin,H004,792,108,13.636363636363635,48000000,1241.2334333639592,2.741756079136394
2019,Sindh,S.aureus,Vancomycin,H025,884,162,18.32579185520362,48000000,1291.1236600019038,2.876353803439997
2020,Sindh,S.aureus,Vancomycin,H029,460,46,10,48000000,1241.8930103536695,3.4997002300806344
2021,Sindh,S.aureus,Vancomycin,H016,461,64,13.882863340563992,48000000,1486.7324950173497,2.631168864783831
2022,Sindh,S.aureus,Vancomycin,H041,456,97,21.271929824561404,48000000,1368.0406272411346,3.1762429317459464
2023,Sindh,S.aureus,Vancomycin,H048,418,116,27.751196172248804,48000000,1524.080266803503,3.1315619891975075
2024,Sindh,S.aureus,Vancomycin,H009,558,140,25.089605734767023,48000000,1763.6073863133788,3.1124446673784405
2015,KPK,S.aureus,Vancomycin,H037,707,94,13.295615275813297,35000000,1411.4839377813041,3.5559231053339317
2016,KPK,S.aureus,Vancomycin,H022,849,97,11.42520612485277,35000000,1525.535446498543,3.5673398944782093
2017,KPK,S.aureus,Vancomycin,H046,254,20,7.874015748031496,35000000,1214.577308949083,3.983769306098111
2018,KPK,S.aureus,Vancomycin,H044,383,80,20.887728459530024,35000000,1561.440601106733,2.5993790060747415
2019,KPK,S.aureus,Vancomycin,H022,732,129,17.62295081967213,35000000,1400.4418324213475,2.833654263871722
2020,KPK,S.aureus,Vancomycin,H024,322,69,21.428571428571427,35000000,1448.6989692784846,3.876723499270156
2021,KPK,S.aureus,Vancomycin,H014,881,121,13.734392735527809,35000000,1211.668835626915,2.6222479654243216
2022,KPK,S.aureus,Vancomycin,H030,240,18,7.5,35000000,1564.0474853105843,3.983161134761758
2023,KPK,S.aureus,Vancomycin,H045,914,156,17.067833698030636,35000000,1330.9317978098989,3.980649318313226
2024,KPK,S.aureus,Vancomycin,H047,881,185,20.998864926220204,35000000,1642.0169812627137,2.9943008446134627
2015,Balochistan,S.aureus,Vancomycin,H040,330,24,7.2727272727272725,12000000,1595.459694089368,3.8108194780070335
2016,Balochistan,S.aureus,Vancomycin,H045,322,41,12.732919254658384,12000000,1656.2175408471376,3.5470772334374487
2017,Balochistan,S.aureus,Vancomycin,H031,301,28,9.30232558139535,12000000,1368.233781075105,3.2120655755279586
2018,Balochistan,S.aureus,Vancomycin,H039,448,36,8.035714285714286,12000000,1748.8577195908874,3.9700081450864673
2019,Balochistan,S.aureus,Vancomycin,H037,620,72,11.612903225806452,12000000,1271.404487779364,3.6445923993596807
2020,Balochistan,S.aureus,Vancomycin,H008,816,122,14.950980392156863,12000000,1330.9607747476548,2.783308635931462
2021,Balochistan,S.aureus,Vancomycin,H047,689,115,16.69085631349782,12000000,1665.6298927031457,3.6283108671195805
2022,Balochistan,S.aureus,Vancomycin,H014,915,249,27.21311475409836,12000000,1462.3102018609643,3.2781906817108393
2023,Balochistan,S.aureus,Vancomycin,H048,168,41,24.404761904761905,12000000,1243.7781943939626,3.3631770031061023
2024,Balochistan,S.aureus,Vancomycin,H001,701,122,17.4037089871612,12000000,1596.236399654299,3.984277092269622
2015,Islamabad,S.aureus,Vancomycin,H023,304,47,15.460526315789474,2000000,1295.1675470452756,3.827706394949928
2016,Islamabad,S.aureus,Vancomycin,H026,945,179,18.941798941798943,2000000,1677.2014175076038,2.7661228301003575
2017,Islamabad,S.aureus,Vancomycin,H046,555,60,10.81081081081081,2000000,1580.2498621400446,3.2080958167789504
2018,Islamabad,S.aureus,Vancomycin,H023,682,197,28.885630498533725,2000000,1421.7352468986064,3.745498291333206
2019,Islamabad,S.aureus,Vancomycin,H031,926,160,17.278617710583152,2000000,1218.3957022614777,3.508331270655617
2020,Islamabad,S.aureus,Vancomycin,H021,931,235,25.241675617615467,2000000,1645.4422764480114,3.523108158376999
2021,Islamabad,S.aureus,Vancomycin,H017,656,178,27.134146341463417,2000000,1633.488306356594,3.8643040410242975
2022,Islamabad,S.aureus,Vancomycin,H039,924,146,15.800865800865802,2000000,1375.0143319834024,3.0373811412137
2023,Islamabad,S.aureus,Vancomycin,H007,657,131,19.93911719939117,2000000,1567.974953725934,2.5994634436210617
2024,Islamabad,S.aureus,Vancomycin,H045,688,157,22.819767441860463,2000000,1419.8234753217548,3.4619039715034887
2015,Punjab,A.baumannii,Vancomycin,H047,737,85,11.533242876526458,110000000,1662.8479143138975,2.568936285446398
2016,Punjab,A.baumannii,Vancomycin,H012,728,101,13.873626373626374,110000000,1706.5592030994594,3.054808153421618
2017,Punjab,A.baumannii,Vancomycin,H032,593,76,12.816188870151771,110000000,1705.4623825941235,3.8578846137970686
2018,Punjab,A.baumannii,Vancomycin,H046,503,74,14.7117296222664,110000000,1217.9200968705118,3.664731478318572
2019,Punjab,A.baumannii,Vancomycin,H019,215,43,20,110000000,1257.9583968501538,3.758257935056463
2020,Punjab,A.baumannii,Vancomycin,H019,270,48,17.77777777777778,110000000,1552.5999773293734,2.9577648296253756
2021,Punjab,A.baumannii,Vancomycin,H025,978,273,27.914110429447852,110000000,1465.7189865130931,3.430681918282062
2022,Punjab,A.baumannii,Vancomycin,H017,242,54,22.31404958677686,110000000,1693.6568508390337,2.5591688927961513
2023,Punjab,A.baumannii,Vancomycin,H009,452,99,21.902654867256636,110000000,1218.6732720583677,3.108142927987501
2024,Punjab,A.baumannii,Vancomycin,H045,376,90,23.93617021276596,110000000,1419.0786109305918,3.6879214607179165
2015,Sindh,A.baumannii,Vancomycin,H046,277,28,10.108303249097473,48000000,1721.8778887297958,3.6426207061158493
2016,Sindh,A.baumannii,Vancomycin,H023,460,58,12.608695652173912,48000000,1640.3802734334022,3.80687737360131
2017,Sindh,A.baumannii,Vancomycin,H031,847,138,16.292798110979927,48000000,1762.1074330061674,2.572926410124637
2018,Sindh,A.baumannii,Vancomycin,H038,948,197,20.780590717299578,48000000,1343.9638670068234,3.3166082761017606
2019,Sindh,A.baumannii,Vancomycin,H033,592,71,11.993243243243242,48000000,1746.3348634075373,3.0051252256380394
2020,Sindh,A.baumannii,Vancomycin,H016,979,110,11.235955056179774,48000000,1540.7817971426994,2.8048503963509575
